OBV3DaySlope,OBV4DaySlope,OBV10DaySlope,AD3DaySlope,AD4DaySlope,SlowStochastic,SlowSto1DaySlope,SlowSto5DaySlope,14DayRSI,14DayRSI1DaySlope,VIXClose,VIX1DaySlope,VIX10DaySlope,VIXSlowStochastic,BuySell
4305000,-1157887000,78612630.3,-1284147636,-1733879190,28.25476027,0.927896152,-7.771272402,39.63310573,0.445684661,19.6,-0.74,0.622666667,80.27210884,1
3470070000,1369057000,96066684.85,2112738802,324519178.5,63.57073845,35.31597818,-1.523571723,53.57798611,13.94488038,16.48,-3.12,0.373818182,44.89795918,1
3153485000,3301673000,229776903,3106119377,2458854907,73.96227136,10.39153291,8.913957176,56.74428913,3.166303017,15.72,-0.76,0.147515152,36.28117914,1
2762625000,2960732000,387885945.5,2593738244,2849926822,80.7403386,6.778067244,15.253446,58.7219795,1.977690371,16.07,0.35,0.013151515,40.24943311,1
-373580000,917311000,456726866.7,-41894497.02,1063598701,68.94235604,-11.79798256,9.854479168,54.08654306,-4.635436436,18.66,2.59,-0.044181818,69.61451247,1
79220000,488932000,426207509.1,496373143.6,756952533.6,91.87426032,22.93190428,5.158712841,60.59731925,6.51077619,14.71,-3.95,-0.284121212,24.82993197,1
3469885000,1432227000,374957915.2,3380244997,1643156282,99.71699655,7.842736234,6.264337209,63.36376542,2.766446169,13.48,-1.23,-0.496909091,10.88435374,1
3559240000,3526757000,380740872.7,3195438680,3276126811,99.31257774,-0.404418813,6.791911878,65.88541381,2.521648388,13.04,-0.44,-0.744909091,7.777777778,1
-153015000,490501000,-270488945.5,-42303565.43,-108881528.4,96.41942835,18.22132893,-0.812433786,61.36227817,7.299637619,12.9,-1.01,-0.04169697,6.222222222,1
53225000,470050000,140335121.2,1886024227,1514719070,100,5.84856699,4.133580583,63.95271558,4.186685449,12.52,-0.3,-0.097939394,2,1
74410000,-1253453000,53199545.45,-125285339.7,-569339708.1,63.02533623,15.35945992,-7.543883327,51.38383978,5.53504515,16.030001,0.270001,0.171818236,98.53660976,1
528870000,953286000,99321933.33,1814547184,1248321323,95.73839396,40.29695271,9.705474368,60.47769639,11.74269274,13.8,-2.409999,0.144181806,38.02521008,1
800245000,1428757000,58070854.55,1777297468,2594576390,92.99800056,-1.13701466,9.863890261,62.8325977,2.878662415,13.79,-0.36,-0.008727285,37.81512605,1
-328815000,-1887800000,-116370812.1,-1058713953,-1115252482,13.97726795,11.97152738,-1.665394706,36.0898821,4.854019685,19.110001,-2.33,0.682606206,75.79163432,1
42060000,-985735000,-85769757.58,2137844124,219083092.3,12.15017754,-1.827090409,-4.259129358,35.37070776,-0.71917435,19.950001,0.84,0.547151691,84.37181818,1
-79440000,774430000,97329054.55,2865180035,2575071856,31.44707273,19.29689519,3.779421254,42.87447617,7.503768411,17.23,-2.720001,0.239151655,56.58835546,1
3800700000,1467674000,316403939.4,3513122225,3107651981,52.33795326,20.89088053,11.81342302,49.68528968,6.810813518,15.29,-1.94,0.074727309,36.77221655,1
3544075000,3651667000,389264121.2,3330048478,3419982907,54.83525042,2.497297155,12.19037407,50.44587298,0.760583297,15.26,-0.03,-0.104787891,36.46578141,1
3505770000,3567475000,484631381.8,2858766260,3067188967,72.46724453,17.63199411,14.40223117,55.55440822,5.108535238,14.51,-0.75,-0.407030364,28.80490296,1
186500000,1475486000,478562757.6,614715912.4,1586682676,72.03331756,-0.433926973,10.13017809,55.40303466,-0.151373557,14.3,-0.21,-0.601757685,26.659857,1
-18435000,766115000,490796448.5,950251202.8,1190500532,81.39388548,9.360567925,7.530993158,58.05795404,2.654919376,14.14,-0.16,-0.772242515,25.02553626,1
-128295000,583199000,38831987.88,-376908828,-54158670.88,90.20550422,9.768009758,0.887366979,59.20898181,2.959284284,14.79,-0.71,-0.184363636,31.66496425,1
305325000,864301000,-287680430.3,-1516531927,-524481332.3,90.81051111,3.731141716,0.611617907,60.94371317,3.08360471,14.23,-0.45,-0.007575758,25.02585315,1
-388955000,-1650971000,-177189200,-71940982.26,-1075751454,81.9582409,5.874673255,-1.110568717,51.86376664,3.430261703,14.41,-0.21,-0.077151515,12.06467662,1
3114910000,1044469000,-158396581.8,926388407.4,564781118.9,92.03696624,10.07872534,1.26668177,57.13237202,5.268605382,13.88,-0.53,-0.069757576,6.043956874,1
-315960000,-1691556000,-334755733.3,-681284580.9,-1743034763,19.59719172,17.99329002,-12.77685616,43.42530556,4.814582777,16.110001,-0.92,0.4010304,62.45554492,1
3423990000,1242510000,-252114363.6,2678128403,818087400.6,34.51517102,14.9179793,-6.605784685,47.12766621,3.702360654,15.61,-0.500001,0.346060679,53.55872839,1
-189495000,-1315579000,154655187.9,880528997.6,-28365322.14,72.31517747,7.983150313,-8.414272546,51.41762814,2.81341746,12.44,-0.73,-0.138181818,9.380234506,1
2918950000,1002943000,81281436.36,2639407712,1516847611,80.53743706,8.222259593,-4.032571485,54.19854179,2.780913653,12.42,-0.02,-0.138121212,9.045226131,1
-171725000,1115485000,-20321345.45,490420656.7,1417248352,66.58687133,-13.95056573,-1.95537575,49.06661762,-5.131924169,12.96,0.54,-0.064060606,18.09045226,1
-115280000,429337000,-16933006.06,589048034.4,912161621.5,83.89704419,17.31017286,3.340172793,54.7872942,5.720676579,11.91,-1.05,-0.063757576,1.818181818,1
2768470000,1036486000,-28754890.91,1661447468,850197681.1,88.97614452,5.079100334,3.668154123,56.33692854,1.549634338,12.03,0.12,-0.036848485,5.6726094,1
2578040000,2655946000,-21396654.55,1389033030,1665808932,98.13231534,9.156170821,5.757902976,59.06099555,2.724067016,11.36,-0.67,-0.063515152,0,1
2653650000,2659758000,110325369.7,2328470139,1839368056,99.6221458,1.489830457,8.03058201,62.61613534,3.555139785,11.51,0.15,-0.109090909,2.311248074,1
-32715000,990357000,195418557.6,893364044.4,1392846300,95.32474214,-4.297403663,3.350139717,61.53894535,-1.077189984,11.68,0.17,-0.143333333,4.930662558,1
-221125000,-1249909000,-343021618.2,219954708.4,-168388742.3,81.52277189,5.765242339,-5.165358768,61.36017077,2.456953816,12.18,-0.38,0.037454545,31.86813187,1
2762180000,1004987000,-340435527.3,1490967190,630194876.4,83.06650547,1.543733573,-3.486352878,62.01501883,0.654848061,12.65,0.47,0.08830303,42.1978022,1
2948695000,2841299000,-221525848.5,1487570349,1587093910,87.07828213,4.011776665,0.275462151,63.73506965,1.720050815,12.06,-0.59,0.113333333,29.23076923,1
8505000,-1119156000,271852012.1,-38703060.45,154291372.3,92.02803598,8.811633659,-3.109565379,65.04403975,3.860538199,11.59,-0.54,-0.127575758,30.12048193,1
154315000,-592252000,-248825860.6,-853047095.8,-933720919.3,5.530444261,-5.465342533,-3.150243197,32.84852251,-2.876088651,16.66,0.289999,0.520000073,87.51714678,1
-164120000,640221000,-106266297,379571941.4,105296690,30.95478736,25.4243431,-0.11606258,43.04007507,10.19155255,15.77,-0.89,0.397575782,75.30864198,1
2843585000,1027223000,86016484.85,807945275.2,171299770.8,37.1089022,6.154114838,7.758329449,45.20779942,2.167724357,14.23,-1.54,0.145151491,54.18381344,1
86595000,1201130000,162303812.1,-595667128.7,345399337,33.44876537,-3.660136835,7.648441508,44.13206442,-1.075735007,14.13,-0.1,-0.08496977,52.81207133,1
53160000,606193000,267171103,949828815.6,232731414.5,48.42391038,14.97514501,8.828091024,49.43371809,5.301653669,12.9,-1.23,-0.389151636,35.93964335,1
2663740000,1086536000,338383666.7,2288484873,1542822284,58.19193297,9.768022593,6.57892994,52.59383981,3.160121729,12.42,-0.48,-0.4729698,29.35528121,1
-206960000,952176000,264205309.1,1595241641,1815007888,58.05338659,-0.13854638,6.663213639,52.54368224,-0.050157572,13.15,0.73,-0.456727345,39.36899863,1
-192610000,364934000,225820775.8,1577862760,1780994005,77.31205614,19.25866955,9.735605776,58.47232194,5.928639698,12.32,-0.83,-0.566060703,27.98353909,1
-2991550000,-1233080000,155284042.4,-161054006.1,640557744.6,74.58404438,-1.3253443,-1.764242067,49.96873825,-0.776840968,14.12,0.81,0.166606061,45.49763033,1
191890000,-1124490000,205791333.3,1545884521,664947735.2,88.54209768,13.9580533,-0.633505691,57.37035282,7.401614575,12.73,-1.39,0.118727273,23.53870458,1
-508825000,529228000,-245340551.5,2611703315,1100271248,21.1983792,0.135961749,6.290448953,29.31446157,0.092741881,25.200001,-0.069999,1.354787915,70.43391375,1
4777635000,1546656000,-46343539.39,1601010936,2168956139,33.2829728,12.08459361,8.292992148,37.19200515,7.877543576,21.99,-3.210001,1.097333345,54.23814603,1
3906665000,4314156000,233321824.2,2220445225,2011141734,41.96877446,8.685801654,8.814303251,42.17973436,4.987729214,18.57,-3.42,0.62381817,36.69538959,1
3659150000,3873247000,552152490.9,3368608248,2746985957,60.73515084,18.76637639,10.0115862,51.19725924,9.017524883,16.08,-2.49,0.092787909,23.33674633,1
112580000,1465620000,680447721.2,18389348.61,1291201386,53.60018321,-7.13496763,9.225578607,48.12422577,-3.07303347,17.870001,1.790001,-0.466363564,32.49744793,1
13660000,828130000,674516193.9,-1303024186,-37139469.68,65.53873501,11.9385518,7.614293317,53.18745043,5.063224652,16.530001,-1.34,-0.88872717,25.63971984,1
3433815000,1310635000,610464769.7,1958465227,180832865.9,72.46724038,6.928505369,6.580051601,55.87887245,2.691422022,16.110001,-0.42,-1.141636242,23.49028268,1
-230240000,1306469000,395966751.5,2394103854,2040587116,70.98186709,-1.485373291,3.936048965,55.14685573,-0.732016716,16.040001,-0.07,-1.109515091,23.13204315,1
57200000,603948000,187866412.1,2793348023,2725783917,82.7744385,11.79257142,6.379164265,59.66455956,4.517703825,14.39,-1.650001,-1.186484794,14.68782061,1
-43545000,-722459000,-107721145.5,2174572696,2250100431,81.38974549,-1.384693017,4.200921907,58.9141913,-0.750368257,15.15,0.76,-0.954848491,18.57727833,1
-77100000,675683000,-305078454.5,1449975265,2035551698,87.60826336,6.218517871,4.068992435,61.26991593,2.355724629,14.52,-0.63,-0.639575758,15.35312259,1
3939220000,1600042000,-300535418.2,3212835757,2356873586,99.39075471,11.78249135,6.16516001,65.32654023,4.056624297,14.03,-0.49,-0.435575806,12.8454459,1
368425000,1726129000,-279946745.5,1695245679,2100527587,96.73704397,-2.653710736,4.592622017,65.2510544,-0.075485822,14.73,0.7,-0.324909188,16.42784117,1
-3755850000,-1321367000,-160814236.4,537165986,1505670003,93.93523581,-2.801808167,3.421976126,63.37465495,-1.876399454,14.89,0.16,-0.324969842,17.24667437,1
-94835000,-1519159000,-157212539.4,2755419707,1594462018,99.56328983,5.628054028,1.845453405,65.51959271,2.144937763,14.17,-0.72,-0.230545582,13.56192495,1
3718180000,1420689000,-140852981.8,3544375113,3058798407,99.81037019,0.247080352,0.366547681,66.90970604,1.390113331,13.67,-0.5,-0.207878885,11.00307119,1
3687025000,3709169000,10103078.79,2650638390,3020336541,98.90451018,-0.905860009,1.021006679,67.04269912,0.13299308,13.12,-0.55,-0.208545509,8.188332046,1
3494610000,3568125000,175767551.5,2382004455,2656001911,99.79822915,0.893718971,1.106720703,68.26893921,1.226240083,12.67,-0.45,-0.202181818,5.885363658,1
-8155000,-1809358000,-414823606.1,-431897042.5,-1530103717,55.14989695,25.07257155,-7.935456447,45.34481201,14.56528922,19.440001,-4.129999,1.182363685,57.86393871,1
4822875000,1900358000,-206365024.2,4379006155,1557339006,86.30630803,31.15641107,5.882884336,57.06005292,11.7152409,16.809999,-2.630002,0.779757545,38.62471554,1
5584455000,5303722000,234092193.9,2816744401,3376774334,93.11469894,6.808390919,14.80965532,58.90846115,1.848408237,16.49,-0.319999,0.273333291,36.28383056,1
4917525000,5008082000,651830333.3,2071628940,2747002244,99.19367697,6.078978022,17.61975051,60.444374,1.535912847,15.25,-1.24,-0.201818236,27.21287292,1
-4129615000,-3670291000,-939678957.6,-2598164891,-1934210351,24.83670426,-14.8524444,-16.01786826,37.61879167,-3.83024424,21.120001,1.200001,0.731697073,70.15362325,1
-327315000,-1782136000,-821895369.7,285560739.1,-975407660.3,44.08626284,19.24955858,-10.04956873,44.74547421,7.126682542,19.309999,-1.810002,0.766121224,56.91293658,1
-110155000,-1807369000,-103122587.9,-68825805.6,253757734,38.7304644,22.10926706,-3.970569549,45.89824245,7.219873491,20.950001,-1.439998,0.252787867,68.91002422,1
4000375000,1522850000,-55671945.45,2839101259,903058091.6,41.3174594,2.586995007,0.594269328,46.68917101,0.790928553,19.889999,-1.060002,0.242787836,61.15580387,1
-280160000,613181000,-384372006.1,-114147154.2,525187725.8,39.91232415,21.37365744,-2.030762214,47.71154348,5.9357868,19.43,-1.539999,0.215393964,57.79077851,1
4312115000,1617507000,-385879721.2,4187278971,1674077457,64.03006563,24.11774148,7.879987923,53.47523942,5.763695939,17.33,-2.1,0.254666648,37.78655828,1
236990000,1806283000,-285585878.8,1292810305,2382943610,56.98814505,-7.041920575,7.898178932,51.68385294,-1.791386478,18.33,1,0.310181812,38.60589467,1
-159965000,874599000,-10161569.7,745172638.8,1610775599,74.35322625,17.36508119,12.870494,55.63102726,3.947174324,16.85,-1.48,0.1279394,25.37980113,1
-205490000,-983671000,97997296.97,636610608.7,143015059.8,68.52625742,-5.826968826,6.755102716,54.03578718,-1.595240088,17.290001,0.440001,-0.01842417,29.31189193,1
-3891255000,-1611453000,91393521.21,-1645255751,-173776440.4,61.31080017,-7.215457246,0.609958146,52.04557829,-1.990208882,18.549999,1.259998,-0.179696952,40.57192667,1
60155000,-1588752000,70709454.55,893617040.9,-224291570.9,79.37022641,18.05942624,3.172173665,56.37633785,4.330759561,17.23,-1.319999,-0.336363673,28.77569001,1
36495000,-675980000,-84293139.39,2109370611,1217654120,79.32058677,-0.049639644,2.077869004,56.3612709,-0.015066958,16.959999,-0.270001,-0.293212145,26.36281266,1
95745000,798716000,-99080042.42,2532978266,2525799554,95.76718336,16.44659659,7.249163847,60.16925856,3.807987664,15.34,-1.619999,-0.408242424,12.54716863,1
-3537735000,-1484804000,122317684.8,-3357392775,-2099868064,42.78602539,-2.826477894,-10.72175394,37.96660397,-0.907718936,16.870001,0.18,0.388000097,37.93756859,1
-355000,-1441540000,142621303,118092055.5,-1334403322,61.32373477,18.53770938,-3.591465644,46.7489734,8.782369429,15.42,-1.450001,0.383818255,24.21948912,1
-46350000,-709195000,69887618.18,1721035060,447062337.1,52.27474551,-9.048989263,-2.182574737,43.51071812,-3.238255281,16,0.58,0.354969745,29.70671712,1
-101480000,611014000,65952545.45,1699982056,2020610178,72.31225807,20.03751256,6.288822969,51.51899431,8.008276188,15.61,-0.39,0.252606085,27.63819373,1
36880000,-697880000,85099848.48,1920135393,1524077739,67.32998912,-4.982268953,6.007645075,49.63479322,-1.884201084,15.66,0.05,0.176484848,28.14070635,1
453185000,938407000,98990060.61,1699140864,2051504328,85.51439994,18.18441082,6.343657394,55.96495829,6.330165061,13.97,-1.69,0.011030279,11.15578002,1
-223655000,-1501485000,-71812012.12,771947266.8,-386544771.1,34.13012494,9.098881883,-8.782261299,47.48081419,2.083906214,14.67,-0.44,0.191393939,31.6023692,1
-80985000,928129000,232924951.5,-3085048912,-991765315.3,8.037533559,5.104749175,-4.905328373,38.31980227,1.756925092,19.969999,0.309999,0.46278783,99.02794642,1
3255940000,1215611000,412387315.2,-472176955.5,-1533710323,35.9427945,27.90526094,0.704180291,46.96660518,8.646802912,16.83,-3.139999,0.245454497,60.87485551,1
77345000,-2455756000,-704806193.9,-84517661.45,-1486872298,27.65132386,27.42560818,5.552836342,33.99300923,17.22648006,30.32,-5.7,3.024303103,45.83824462,1
176805000,1580939000,592078903,-1731462859,-122620162.2,20.39424746,-11.25240867,-2.43181682,37.18555097,-3.348685007,27.799999,2.189998,-1.1648486,39.89624759,1
-97135000,-1607508000,-497611757.6,-2182242884,-2114213623,6.952966747,0.944411531,-6.451296625,34.59986897,0.567349672,26.83,-0.799999,0.673515139,37.60905358,1
4328730000,1712479000,-190164321.2,1954198605,-40596340.43,22.24553135,15.2925646,-2.751229349,42.80630694,8.206437966,24.5,-2.33,0.632848497,30.00243059,1
4254335000,4244825000,211367484.8,3677164188,2500908008,23.83566125,1.590129899,1.153298281,43.60986042,0.803553487,22.549999,-1.950001,0.433636279,25.22500304,1
4181085000,4264532000,594200357.6,3671675017,3816347516,35.39059489,11.55493364,7.564677385,49.19567912,5.5858187,20.940001,-1.609998,0.205515212,21.30868593,1
4356530000,4246855000,854158636.4,4092779314,3782958598,50.76548203,15.37488714,10.07700941,55.36611465,6.170435526,19.540001,-1.4,-0.225393867,16.64608751,1
66045000,1786647000,899056363.6,1499963720,2594248094,47.75017027,-3.015311755,7.793909861,53.95622882,-1.409885835,19.4,-0.140001,-0.503333194,16.30032066,1
232035000,1019328000,872059987.9,1219616411,1793160316,54.47854489,6.728374619,7.364534266,56.61131725,2.655088437,18.4,-1,-0.819636279,13.83057511,1
4302805000,1787610000,778045297,3175286587,1987682997,61.92170691,7.443162016,5.67752869,59.40040272,2.789085463,17.42,-0.98,-1.054848467,11.41022447,1
3823020000,4087667000,577299715.2,1854144862,2396803036,62.5391311,0.61742419,3.771883478,59.63221218,0.231809462,17.08,-0.34,-1.225272655,10.10426986,1
3300075000,3532477000,363445945.5,1320502335,1783986206,63.62597302,1.086841928,3.981219171,60.06446355,0.432251374,16.17,-0.91,-1.098727267,7.477567112,1
-254335000,1248794000,59173690.91,-366442139.9,165037294.8,59.64390971,-3.982063317,1.203499575,56.56922427,-3.495239277,17.67,1.5,-0.804787885,9.959554854,1
-3523255000,-1586170000,-253827036.4,-2527866502,-1182609507,60.70129824,1.057388536,-0.533603871,54.23666878,-2.332555498,18.030001,0.360001,-0.535515115,5.113029865,1
50850000,-1354525000,-437368497,690963065.1,-644971139.5,93.882819,33.18152075,5.976270102,59.82800117,5.591332396,16.049999,-1.980002,-0.425818291,0.026840268,1
3670860000,1483768000,-419003945.5,3513392846,1789057398,99.74175588,5.858936889,10.6470475,61.41353008,1.585528909,15.05,-0.999999,-0.399212188,0,1
3441375000,3548255000,-235722533.3,3109263541,3301792842,99.52804145,-0.213714434,11.88087211,61.51081238,0.097282293,14.98,-0.07,-0.398363648,0.688468129,1
-3479645000,-1434741000,-204490084.8,-2071091684,-496379297.5,87.93130871,-7.074984606,-1.663848314,57.10507608,-3.540605284,16.700001,0.950001,-0.191393897,11.7980474,1
401530000,-1121311000,-279082836.4,344532536.1,-430660668.9,98.53241191,10.6011032,-1.40154207,63.59941906,6.494342977,14.45,-2.250001,-0.240666636,0.206079341,1
155690000,777853000,-77686436.36,402404757.1,-558105261.7,23.27539197,19.96006109,-10.86362377,40.60853448,2.656869146,22.73,-1.659999,0.934606006,70.87794938,1
-1461395000,-2843361000,350288618.2,-1807710684,-3025655648,22.63432948,12.66026522,-9.092685139,43.65358082,3.452053998,18.700001,-2,-0.035393812,42.11278673,1
-668630000,435720000,284903097,1463074089,1045371351,19.41912278,3.308457644,0.773430201,31.58019795,2.362656988,26.690001,-0.899999,0.245394024,69.38776077,1
-4985985000,-4993674000,-750235751.5,-1936447743,-1507541536,6.991812494,-7.703453618,-3.693180035,33.76395535,-3.097048234,28.139999,1.849998,0.927393897,77.60770408,1
-401940000,-2132595000,-682815666.7,2427463959,263008146,20.14294418,13.15113169,0.188841987,41.98986947,8.225914128,25.4,-2.739999,0.798909103,62.07482993,1
4633795000,1599729000,-445266442.4,4598089410,3275948021,31.48896849,11.34602431,3.877513855,47.99100593,6.001136451,24.110001,-1.289999,0.522363703,54.76191043,1
4791105000,4740806000,-87824945.45,4148590043,4348155908,42.99710245,11.50813396,8.110082867,53.27131235,5.28030642,22.309999,-1.800002,0.230909091,44.55781746,1
287525000,2044870000,195253218.2,496001382.1,2027170602,39.68538535,-3.311717104,8.824130397,51.64631369,-1.624998657,21.639999,-0.67,-0.123090964,40.75963152,1
-4289670000,-1513989000,350458206.1,419046498.9,1110212429,39.66699332,-0.018392023,4.724451514,51.63689304,-0.009420645,20.530001,-1.109998,-0.524848473,34.46712585,1
-44070000,-1771674000,507943157.6,3630787024,1701097814,49.87842872,10.2114354,3.344881133,56.39288064,4.755987595,19.379999,-1.150002,-0.870787988,27.94784014,1
82030000,-788166000,555775860.6,173838881,1559263034,40.95263023,-8.925798494,0.610409892,51.61487793,-4.778002713,20.98,1.600001,-0.906303139,32.50303767,1
213300000,955328000,510540345.5,284078443.1,928727351.8,44.09490768,3.14227746,1.010468158,53.12073933,1.505861402,20.719999,-0.260001,-0.859151612,30.92344471,1
4217730000,1795168000,386890963.6,3957861284,1777555502,52.98604837,8.891140682,2.085458905,56.83506987,3.714330546,19.110001,-1.609998,-0.845939345,16.74150738,1
-115150000,1637906000,131912642.4,439163081.1,1822678440,54.64666399,1.660615622,2.156988868,56.03816331,-0.796906564,19.809999,0.699998,-0.584181867,15.77502743,1
-4468345000,-1880395000,-115088648.5,-3820952704,-1389202827,53.54231363,-1.10435036,3.573112311,52.59582068,-3.442342629,20.549999,0.74,-0.363757655,15.82786172,1
115785000,-1693900000,-248871418.2,188599662.6,-1290901690,79.42316267,25.88084904,7.121277523,60.2599701,7.664149417,17.700001,-2.849998,-0.325999921,0.277207207,1
4743180000,1951429000,-124936400,4727354334,1985622398,87.47085369,8.047691019,9.374610932,61.43913146,1.179161359,17.09,-0.610001,-0.363818133,2.024813979,1
4874155000,4837079000,199543593.9,4768055063,4770253905,99.84208451,12.37123082,12.43193811,62.46817812,1.029046659,16.700001,-0.389999,-0.40430297,2.409644895,1
5565815000,5247642000,463376660.6,3002531425,3682121601,95.40772061,-4.434363895,10.41497358,63.46379039,0.995612272,16.860001,0.16,-0.450181636,5.049887466,1
5509055000,5434936000,609794703,1742067009,2625976782,96.2970437,0.889323088,4.168462898,63.74200127,0.278210878,17.35,0.489999,-0.501515036,8.104743884,1
163265000,2409756000,518906490.9,-694002290.1,152794306,84.99221693,-11.30482677,-0.850231433,57.72470535,-6.017295914,18.67,1.32,-0.349575655,16.3341698,1
-301765000,845230000,415073769.7,-942913518.9,-228504044.1,90.01658438,5.024367454,-3.006650393,59.55226696,1.827561607,18.34,-0.33,-0.204969673,14.27681332,1
4207455000,1535790000,375189400,1234977724,-201241510.9,90.17230762,0.155723235,-1.67512853,59.61054569,0.05827873,18.049999,-0.290001,-0.154666655,12.46882715,1
4227705000,4185738000,317046290.9,2306537714,2007398207,99.9151769,9.742869288,1.24163571,65.28057118,5.670025489,16.5,-1.549999,-0.129393994,2.805492344,1
295385000,1898130000,186104793.9,2383282415,2008788047,97.70134206,-2.213834848,3.531684278,64.51809387,-0.76247731,16.92,0.42,0.008242291,5.423946046,1
335950000,852645000,-274903545.5,-203236392.9,-853870178.2,92.74727437,8.992453061,-1.188799318,59.62943508,5.138933279,14.85,-1.41,0.265878788,16.57706093,1
-106090000,-1682075000,-406888060.6,1120605895,242973358,49.05488485,0.988974847,-7.842225466,47.40343856,2.658528891,14.72,-1.19,0.187454515,41.4953271,1
127275000,-746191000,-76049636.36,1059393417,38904596,16.59619745,-11.79133445,-4.276723945,42.98143124,-2.252275327,16.33,0.38,0.208787879,74.36893204,1
-169560000,743983000,-189366181.8,1516443112,1126766384,31.01953177,14.42333432,-4.902930504,47.53327653,4.551845281,15.2,-1.13,0.206,52.42718447,1
285930000,918305000,8643163.636,87778501.78,86173579.43,58.90300231,32.91051804,7.042722762,55.31563733,9.165222643,14.42,-1.4,0.082242424,37.2815534,1
41780000,-1457335000,-589514357.6,219756272.7,197044183.2,55.02953058,6.857553858,-4.619633144,47.61680046,2.939673978,19.370001,-0.769998,0.932363636,65.38841351,1
-522705000,-3135980000,83899836.36,687268657.5,-1858296400,34.46101787,27.58588374,-14.2387356,41.77349187,9.965009647,18.75,-5.1,0.302606055,43.07143165,1
4313775000,1397480000,-69256581.82,3984933201,1926159115,61.37190119,26.91088333,-3.966757881,49.52288397,7.749392099,16.639999,-2.110001,0.097757436,27.99999486,1
4432280000,4399285000,26702072.73,4090685645,4128560028,83.16912948,21.79722828,19.65324094,54.7733658,5.250481838,15.63,-1.009999,-0.171090994,20.78571577,1
4040855000,4159317000,193979987.9,2185074484,2845993100,86.34274953,3.17362005,20.76433424,55.4991562,0.725790392,14.77,-0.86,-0.43884857,14.64285819,1
-99745000,1672888000,284140412.1,39809492.45,1380363570,75.16877377,-11.17397576,10.63863601,52.31578578,-3.183370416,15.58,0.81,-0.67551517,20.42857289,1
125500000,747129000,378995236.4,1963128965,1140406093,83.84412989,8.675356121,3.694410169,54.49799123,2.182205448,14.96,-0.62,-0.904848491,16.00000114,1
152415000,-615127000,341778739.4,1565331738,1393181817,82.42403362,-1.420096276,-0.398881136,54.06185007,-0.436141155,14.76,-0.2,-0.923090903,14.57142961,1
1475000,813244000,376365751.5,1295408666,1814206152,98.70737685,16.28334323,3.198451448,60.07806351,6.016213441,13.2,-1.56,-1.210060588,3.428571673,1
3430420000,1337637000,353259733.3,1460177438,1037426286,96.03907735,-2.668299493,5.660385412,61.3158748,1.237811288,13.54,0.34,-0.862060576,5.857143276,1
-3862300000,-3980628000,-414317363.6,-2743947609,-2590253860,1.444795954,-2.174802651,-4.066734926,28.25750288,-0.884546905,22.51,0.43,1.100727242,95.55555556,1
-50900000,-1580348000,-220152090.9,241105817.7,-873771939.3,49.61539014,48.17059418,6.424184339,50.01487165,21.75736878,18.709999,-3.800001,0.906848412,61.77776889,1
3826495000,1518145000,75393224.24,2541050407,944918272.4,57.97302329,8.357633155,15.2778118,52.69539322,2.680521564,18.74,0.030001,0.674969648,62.04444444,1
5090540000,4566835000,498897266.7,2904704354,2975408157,82.60915954,24.63613625,21.45073492,59.57688028,6.881487061,14.38,-4.36,0.193272703,23.28888889,1
6357895000,5616231000,938153497,2328990827,2270380068,84.95577353,2.346613989,20.00157246,60.6738801,1.096999826,14.74,0.36,-0.195818182,26.48888889,1
731795000,2963486000,1103538939,2102457031,2597109425,81.87991454,-3.075858991,9.151179904,59.42683704,-1.247043065,14.17,-0.57,-0.553151424,21.42222222,1
-5177625000,-1669888000,1010858497,2116611926,1752217851,81.62613322,-0.253781316,4.657697486,59.31850727,-0.108329765,14.48,0.31,-0.811090848,24.17777778,1
-411670000,-2280137000,770670812.1,2299017417,2581956358,98.06095238,16.43481916,2.757394538,63.90707582,4.588568548,13.37,-1.11,-0.998303012,14.31111111,1
-642120000,-2551840000,-303912333.3,-1793414815,-2999443849,83.00196687,0.667540946,-2.700092294,58.25562019,0.329520568,14.12,0.05,0.180606061,18.06451613,1
3837365000,1161247000,-391302678.8,-471221101.8,-1167817544,92.79400449,9.79203762,-0.626152593,62.85170926,4.59608907,12.14,-1.98,0.123454545,0,1
3875275000,3848538000,-327247436.4,1733224385,754726404.4,98.56487058,5.770866085,3.105648582,65.2780257,2.426316441,11.79,-0.35,0.027151515,2.179598954,1
4178570000,4061243000,-80587339.39,3939427319,2712776834,99.82274121,1.257870633,5.053953427,72.71089873,7.432873031,12.22,0.43,-0.038727273,7.619863014,1
4351200000,4217498000,189665806.1,2676463873,3084577976,96.72423871,-3.098502501,3.447328039,73.71791156,1.007012826,12.64,0.42,-0.078060606,11.44321093,1
549815000,-638112000,-132602448.5,30389787.89,-148171609.7,88.86630634,8.841506603,-1.90618292,58.88735423,7.207556327,12.85,-1.19,0.266666667,18.19905213,1
329125000,939695000,34279563.64,1108246965,756654411.7,95.30834682,13.16184246,1.355647988,60.4789682,6.268237686,11.07,-0.7,0.030606061,3.693931398,1
-3839360000,-3603510000,-235223818.2,2742430347,1640116654,78.10347571,-4.057676258,-5.573121042,55.36058943,-1.075614148,11.99,0.11,-0.11630303,38.58447489,1
-85420000,-1537378000,-333198000,1677258234,1864596242,78.29526756,0.19179185,-5.216626345,55.6654081,0.304818664,11.81,-0.18,-0.040484848,39.06581741,1
